ID,GENDER,EMPLOYMENT STATUS,SECTOR,MARITAL STATUS,CREDIT SCORE,SCOREGRADE,CRR,CURRENCY,PRINCIPAL_DISBURSED,EMI,OD_DAYS,PRUDENTIAL_CLASSIFICATION,RISK_GRADE,OD_AMOUNT,LOAN_STATUS
41170,MALE,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,652,GG,A5,KES,"310,362.69","28,075.86",11,NORMAL,A1-A6,"24,530.83",CURRENT
41171,FEMALE,EMPLOYED,FINANCE & INSURANCE,SINGLE,633,HH,B9,KES,"1,000,000.00","93,249.57",103,SUBSTANDARD,B8,"353,323.95",CURRENT
41172,MALE,SELF-EMPLOYED,BUSINESS SERVICES,OTHER,610,II,B11,KES,"182,000.00","14,775.31",256,DOUBTFUL,B9,"135,797.12",CURRENT
41178,MALE,OTHER,AGRICULTURE,SINGLE,718,CC,A5,KES,"59,000.00","5,501.72",11,NORMAL,A1-A6,"5,508.92",CURRENT
41179,MALE,SELF-EMPLOYED,AGRICULTURE,0,640,GG,B9,KES,"536,000.00","33,026.39",71,WATCH,B7,"104,543.13",CURRENT
41180,FEMALE,EMPLOYED,BUSINESS SERVICES,MARRIED,629,HH,A5,KES,"208,157.09","19,418.43",11,NORMAL,A1-A6,"16,742.71",CURRENT
41182,0,0,INDIVIDUALS,0,651,GG,B11,KES,"535,676.32","15,028.27",133,SUBSTANDARD,B8,"80,625.75",CURRENT
41183,MALE,OTHER,AGRICULTURE,0,714,CC,A5,KES,"1,000,000.00","100,881.56",10,NORMAL,A1-A6,"33,212.35",EXPIRED
41184,FEMALE,EMPLOYED,B20 Loans,0,638,HH,B20,KES,"620,000.00","57,918.88",287,DOUBTFUL,B9,"635,429.32",EXPIRED
41185,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,591,II,B10,KES,"853,000.00","79,541.88",162,SUBSTANDARD,B8,"513,925.74",CURRENT
41187,FEMALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,582,JJ,B11,KES,"456,150.72","42,515.71",225,DOUBTFUL,B9,"373,254.78",CURRENT
41189,FEMALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,675,FF,A5,KES,"802,510.73","74,940.70",11,NORMAL,A1-A6,"75,460.99",CURRENT
41191,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,620,HH,B11,KES,"620,000.00","57,781.86",225,DOUBTFUL,B9,"499,424.24",CURRENT
41192,#N/A,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,678,EE,A5,KES,"803,811.04","74,755.69",0,NORMAL,A1-A6,121.36,CURRENT
41194,0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,665,FF,A5,KES,"548,000.00","50,766.22",0,NORMAL,A1-A6,117.2,CURRENT
41196,MALE,SELF-EMPLOYED,AGRICULTURE,MARRIED,543,JJ,B11,KES,"89,000.00","8,290.49",253,DOUBTFUL,B9,"82,683.65",CURRENT
41201,FEMALE,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,522,JJ,B10,KES,"132,000.00","10,986.98",194,DOUBTFUL,B9,"83,422.53",CURRENT
41204,0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,690,EE,A5,KES,"1,000,485.08","93,382.41",0,NORMAL,A1-A6,0,CURRENT
41207,MALE,0,INDIVIDUALS,0,618,HH,B9,KES,"650,131.95","60,595.05",102,SUBSTANDARD,B8,"244,144.38",CURRENT
41208,MALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,701,DD,A5,KES,"200,054.40","16,775.75",0,NORMAL,A1-A6,0,CURRENT
41210,MALE,EMPLOYED,ELECTRICITY & WATER,MARRIED,589,II,B11,KES,"87,000.00","8,108.10",316,DOUBTFUL,B9,"101,221.17",CURRENT
41211,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,542,JJ,B11,KES,"78,000.00","7,269.33",225,DOUBTFUL,B9,"63,760.09",CURRENT
41213,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,663,FF,A5,KES,"351,296.38","32,752.16",0,NORMAL,A1-A6,0,CURRENT
41214,MALE,SELF-EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,673,FF,A5,KES,"132,000.00","9,025.53",8,NORMAL,A1-A6,"3,672.78",CURRENT
41215,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,0,588,II,B11,KES,"641,923.67","30,641.72",162,SUBSTANDARD,B8,"198,246.70",CURRENT
41216,MALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,0,654,GG,A5,KES,"1,001,071.41","93,652.07",8,NORMAL,A1-A6,"68,565.90",CURRENT
41217,MALE,0,INDIVIDUALS,0,643,GG,A3,KES,"92,041.32","8,584.07",0,NORMAL,A1-A6,0,CURRENT
41218,MALE,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,708,DD,A5,KES,"827,321.81","77,122.46",0,NORMAL,A1-A6,0,CURRENT
41219,MALE,SELF-EMPLOYED,HUNTING LIVESTOCK AND FISHING,MARRIED,638,HH,B11,KES,"255,000.00","23,765.12",253,DOUBTFUL,B9,"236,256.03",CURRENT
41220,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,627,HH,B9,KES,"164,000.00","15,284.25",0,NORMAL,A1-A6,17.91,CURRENT
41221,MALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,662,FF,B10,KES,"750,000.00","67,417.64",194,DOUBTFUL,B9,"494,683.59",CURRENT
41222,MALE,SELF-EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,617,HH,B10,KES,"320,000.00","29,822.89",162,SUBSTANDARD,B8,"191,796.78",CURRENT
41223,MALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,723,CC,A5,KES,"813,333.06","75,857.59",8,NORMAL,A1-A6,"75,916.77",CURRENT
41226,FEMALE,EMPLOYED,BUSINESS SERVICES,MARRIED,627,HH,A5,KES,"564,231.43","50,549.65",8,NORMAL,A1-A6,"41,813.18",CURRENT
41230,MALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,650,GG,A5,KES,"118,000.00","10,997.19",0,NORMAL,A1-A6,0,CURRENT
41231,MALE,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,628,HH,A5,KES,"1,002,669.40","93,335.56",0,NORMAL,A1-A6,0,CURRENT
41233,MALE,OTHER,AGRICULTURE,MARRIED,602,II,B9,KES,"466,000.00","43,429.59",0,NORMAL,A1-A6,0,CURRENT
41236,MALE,EMPLOYED,WHOLESALE AND RETAIL TRADE,0,667,FF,A5,KES,"507,000.00","47,168.24",41,WATCH,B7,"96,240.54",CURRENT
41241,MALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,570,JJ,B11,KES,"328,000.00","85,668.03",286,DOUBTFUL,B9,"310,728.49",EXPIRED
41243,MALE,SELF-EMPLOYED,FOREIGN TRADE,MARRIED,608,II,B12,KES,"1,328,600.44","63,774.48",194,DOUBTFUL,B9,"432,480.80",CURRENT
41245,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,655,GG,A5,KES,"459,262.94","42,832.05",8,NORMAL,A1-A6,"15,661.71",CURRENT
41246,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,647,GG,B11,KES,"261,000.00","24,324.29",194,DOUBTFUL,B9,"165,629.74",CURRENT
41247,FEMALE,SELF-EMPLOYED,B20 Loans,MARRIED,603,II,B20,KES,"427,000.00","39,870.75",316,DOUBTFUL,B9,"465,920.89",EXPIRED
41248,MALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,623,HH,B10,KES,"667,757.15","32,561.73",133,SUBSTANDARD,B8,"171,098.68",CURRENT
41250,FEMALE,EMPLOYED,INDIVIDUALS,MARRIED,757,AA,A3,KES,"761,998.68","34,604.67",8,NORMAL,A1-A6,"16,396.95",CURRENT
41251,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,655,GG,B10,KES,"814,000.00","75,861.99",133,SUBSTANDARD,B8,"355,787.53",CURRENT
41252,MALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,599,II,B11,KES,"145,000.00","13,513.49",253,DOUBTFUL,B9,"131,824.34",CURRENT
41254,FEMALE,EMPLOYED,PETROLEUM & NATURAL GAS,0,663,FF,B11,KES,"852,000.00","79,403.46",286,DOUBTFUL,B9,"828,726.78",CURRENT
41255,MALE,0,BUILDING & CONSTRUCTION,0,#N/A,#N/A,B10,KES,"370,237.30","11,529.37",162,SUBSTANDARD,B8,"72,944.06",CURRENT
41256,FEMALE,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,614,II,A5,KES,"104,000.00","9,671.78",0,NORMAL,A1-A6,0,CURRENT
41257,0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,637,HH,A5,KES,"123,395.28","11,556.13",8,NORMAL,A1-A6,"9,148.49",CURRENT
41258,MALE,EMPLOYED,GOVERNMENT,MARRIED,736,BB,A5,KES,"336,070.54","31,424.28",34,WATCH,B7,"63,758.08",CURRENT
41260,0,SELF-EMPLOYED,B20 Loans,SINGLE,622,HH,B20,KES,"932,000.00","87,024.68",316,DOUBTFUL,B9,"1,053,168.91",EXPIRED
41261,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,0,710,CC,A5,KES,"418,997.50","39,146.07",8,NORMAL,A1-A6,"39,338.34",CURRENT
41262,MALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,694,DD,A5,KES,"262,000.00","24,417.49",0,NORMAL,A1-A6,0,CURRENT
41263,FEMALE,EMPLOYED,INDIVIDUALS,MARRIED,700,DD,A5,KES,"300,127.72","21,979.24",0,NORMAL,A1-A6,0,CURRENT
41265,MALE,SELF-EMPLOYED,REAL ESTATE,MARRIED,614,II,B9,KES,"437,433.13","40,787.41",0,NORMAL,A1-A6,0,CURRENT
41268,FEMALE,EMPLOYED,TRANSPORT & COMMUNICATION,OTHER,663,FF,A5,KES,"148,569.16","14,073.37",0,NORMAL,A1-A6,0,CURRENT
41271,MALE,0,INDIVIDUALS,0,718,CC,A5,KES,"605,059.94","21,189.13",8,NORMAL,A1-A6,"21,302.66",CURRENT
41272,MALE,EMPLOYED,ELECTRICITY & WATER,MARRIED,662,FF,B10,KES,"83,000.00","7,735.31",194,DOUBTFUL,B9,"51,900.14",CURRENT
41274,MALE,EMPLOYED,FINANCE & INSURANCE,MARRIED,611,II,B10,KES,"300,194.38","42,335.36",162,SUBSTANDARD,B8,"150,673.05",CURRENT
41275,MALE,EMPLOYED,TOURISM & HOSPITALITY,MARRIED,619,HH,B9,KES,"979,683.01","91,313.89",41,WATCH,B7,"106,807.26",CURRENT
41276,FEMALE,0,INDIVIDUALS,0,582,JJ,B11,KES,"790,000.00","73,625.28",225,DOUBTFUL,B9,"645,125.42",CURRENT
41277,MALE,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,611,II,B9,KES,"195,019.37","18,175.43",102,SUBSTANDARD,B8,"65,107.53",CURRENT
41278,FEMALE,EMPLOYED,BUSINESS SERVICES,MARRIED,658,GG,A5,KES,"318,868.16","12,909.50",8,NORMAL,A1-A6,"6,128.42",CURRENT
41279,FEMALE,SELF-EMPLOYED,TOURISM & HOSPITALITY,MARRIED,589,II,B10,KES,"801,000.00","74,650.44",194,DOUBTFUL,B9,"558,949.28",CURRENT
41280,FEMALE,EMPLOYED,BUSINESS SERVICES,MARRIED,610,II,B10,KES,"317,145.97","29,559.23",162,SUBSTANDARD,B8,"190,101.08",CURRENT
41281,#N/A,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,645,GG,A5,KES,"592,000.00","55,172.35",0,NORMAL,A1-A6,0,CURRENT
41282,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,OTHER,640,GG,A5,KES,"1,000,548.31","93,474.72",0,NORMAL,A1-A6,0,CURRENT
41283,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,571,JJ,B11,KES,"136,000.00","12,674.73",286,DOUBTFUL,B9,"127,521.52",CURRENT
41284,FEMALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,569,JJ,B9,KES,"741,326.71","37,500.24",71,WATCH,B7,"117,611.05",CURRENT
41286,MALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,631,HH,A5,KES,"800,651.74","70,529.51",0,NORMAL,A1-A6,136.7,CURRENT
41287,0,SELF-EMPLOYED,B20 Loans,SINGLE,625,HH,B20,KES,"412,000.00","38,470.14",316,DOUBTFUL,B9,"440,666.27",EXPIRED
41288,0,0,CONSUMER DURABLES,0,#N/A,#N/A,A5,KES,"163,618.08","15,504.61",8,NORMAL,A1-A6,"15,593.81",CURRENT
41292,MALE,EMPLOYED,MANUFACTURING & PROCESSING,0,618,HH,B10,KES,"1,349,083.11","50,308.13",162,SUBSTANDARD,B8,"280,804.48",CURRENT
41294,0,0,INDIVIDUALS,0,558,JJ,B9,KES,"252,276.51","23,533.83",71,WATCH,B7,"72,927.51",CURRENT
41295,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,0,667,FF,A5,KES,"1,001,578.35","93,722.62",8,NORMAL,A1-A6,"91,977.31",CURRENT
41303,MALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,727,CC,A5,KES,"324,000.00","30,195.68",0,NORMAL,A1-A6,0,CURRENT
41305,FEMALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,646,GG,A5,KES,"100,000.00","9,315.37",0,NORMAL,A1-A6,0,CURRENT
41306,0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,589,II,B11,KES,"942,987.93","46,500.00",190,DOUBTFUL,B9,"351,794.79",CURRENT
41308,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,#N/A,#N/A,B11,KES,"632,000.00","58,900.22",194,DOUBTFUL,B9,"390,503.02",CURRENT
41309,FEMALE,SELF-EMPLOYED,FINANCE & INSURANCE,MARRIED,641,GG,A5,KES,"270,000.00","25,135.60",0,NORMAL,A1-A6,0,CURRENT
41310,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,638,HH,B11,KES,"551,397.08","26,180.71",162,SUBSTANDARD,B8,"169,384.74",CURRENT
41311,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,616,II,A5,KES,"56,000.00","5,219.00",8,NORMAL,A1-A6,"5,181.46",CURRENT
41312,MALE,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,#N/A,#N/A,B9,KES,"270,854.16","25,482.92",0,NORMAL,A1-A6,125.67,CURRENT
41313,0,0,INDIVIDUALS,0,635,HH,B11,KES,"136,000.00","12,674.73",225,DOUBTFUL,B9,"108,072.31",CURRENT
41314,FEMALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,659,GG,A5,KES,"357,581.21","33,465.44",8,NORMAL,A1-A6,"32,434.57",CURRENT
41316,MALE,OTHER,WHOLESALE AND RETAIL TRADE,0,563,JJ,B9,KES,"500,000.00","14,246.98",71,WATCH,B7,"111,863.09",CURRENT
41317,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,598,II,B10,KES,"338,092.01","31,511.48",194,DOUBTFUL,B9,"236,003.45",CURRENT
41319,MALE,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,630,HH,B11,KES,"662,000.00","61,696.11",286,DOUBTFUL,B9,"661,553.04",CURRENT
41320,MALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,638,HH,A5,KES,"966,851.53","89,999.07",7,NORMAL,A1-A6,"90,442.90",CURRENT
41323,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,699,DD,A5,KES,"440,000.00","41,006.42",0,NORMAL,A1-A6,0,CURRENT
41325,MALE,SELF-EMPLOYED,TOURISM & HOSPITALITY,MARRIED,595,II,B11,KES,"436,000.00","40,435.62",281,DOUBTFUL,B9,"451,089.27",CURRENT
41328,0,0,ELECTRICITY & WATER,MARRIED,745,BB,A5,KES,"785,240.87","73,207.73",7,NORMAL,A1-A6,"72,987.41",CURRENT
41330,MALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,663,FF,A5,KES,"718,347.65","66,976.36",7,NORMAL,A1-A6,"65,375.73",CURRENT
41331,FEMALE,0,INDIVIDUALS,0,707,DD,A5,KES,"312,000.00","29,077.30",0,NORMAL,A1-A6,0,CURRENT
41332,FEMALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,615,II,B9,KES,"175,000.00","16,208.55",67,WATCH,B7,"36,417.53",CURRENT
41337,MALE,0,BUILDING & CONSTRUCTION,0,#N/A,#N/A,A5,KES,"650,000.00","60,577.68",7,NORMAL,A1-A6,"10,339.27",CURRENT
41338,MALE,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,631,HH,B9,KES,"962,000.00","89,654.95",67,WATCH,B7,"271,562.01",CURRENT
41339,FEMALE,EMPLOYED,B20 Loans,WIDOWED,580,JJ,B20,KES,"250,000.00","23,346.65",313,DOUBTFUL,B9,"263,652.27",EXPIRED
41340,0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,628,HH,B10,KES,"880,000.00","82,012.86",190,DOUBTFUL,B9,"606,654.44",CURRENT
41341,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,686,EE,A5,KES,"470,180.38","43,826.58",7,NORMAL,A1-A6,"44,042.71",CURRENT
41343,FEMALE,0,INDIVIDUALS,0,663,FF,B9,KES,"1,000,000.00","93,196.41",36,WATCH,B7,"192,780.24",CURRENT
41345,MALE,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,694,DD,B10,KES,"410,229.04","19,752.32",7,NORMAL,A1-A6,"19,849.73",CURRENT
41346,MALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,0,621,HH,A5,KES,"388,337.36","36,231.02",0,NORMAL,A1-A6,0,CURRENT
41347,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,637,HH,A5,KES,"281,215.68","26,233.26",0,NORMAL,A1-A6,107.81,CURRENT
41348,MALE,EMPLOYED,AGRICULTURE,MARRIED,693,DD,A5,KES,"307,361.91","28,659.69",0,NORMAL,A1-A6,0,CURRENT
41350,MALE,OTHER,WHOLESALE AND RETAIL TRADE,0,#N/A,#N/A,B9,KES,"1,000,327.31","93,238.90",99,SUBSTANDARD,B8,"307,932.43",CURRENT
41352,MALE,SELF-EMPLOYED,B20 Loans,MARRIED,618,HH,B20,KES,"242,000.00","22,599.56",313,DOUBTFUL,B9,"273,144.29",EXPIRED
41353,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,704,DD,A5,KES,"70,000.00","5,874.35",0,NORMAL,A1-A6,0,CURRENT
41354,MALE,EMPLOYED,BUSINESS SERVICES,0,792,AA,A5,KES,"160,000.00","14,911.42",0,NORMAL,A1-A6,0,CURRENT
41360,MALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,0,664,FF,A5,KES,"141,382.46","13,233.43",0,NORMAL,A1-A6,0,CURRENT
41362,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,556,JJ,B10,KES,"110,000.00","10,251.61",160,SUBSTANDARD,B8,"65,775.27",CURRENT
41364,MALE,SELF-EMPLOYED,B20 Loans,MARRIED,648,GG,B20,KES,"221,000.00","20,638.44",313,DOUBTFUL,B9,"246,094.27",EXPIRED
41365,MALE,0,TRANSPORT & COMMUNICATION,0,#N/A,#N/A,A5,KES,"740,000.00","68,965.35",0,NORMAL,A1-A6,0,CURRENT
41366,MALE,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,706,DD,A5,KES,"141,000.00","13,140.70",0,NORMAL,A1-A6,0,CURRENT
41367,MALE,SELF-EMPLOYED,AGRICULTURE,MARRIED,0,YY,A5,KES,"222,533.21","18,447.30",0,NORMAL,A1-A6,0,CURRENT
41368,MALE,SELF-EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,624,HH,B10,KES,"936,000.00","86,618.84",190,DOUBTFUL,B9,"642,611.68",CURRENT
41369,MALE,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,624,HH,A5,KES,"250,274.94","20,998.78",0,NORMAL,A1-A6,0,CURRENT
41371,FEMALE,SELF-EMPLOYED,FINANCE & INSURANCE,WIDOWED,764,AA,A5,KES,"220,000.00","19,479.38",0,NORMAL,A1-A6,0,CURRENT
41372,MALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,638,HH,B11,KES,"676,000.00","63,000.79",281,DOUBTFUL,B9,"666,050.77",CURRENT
41373,MALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,608,II,B10,KES,"265,000.00","24,567.96",160,SUBSTANDARD,B8,"157,218.83",CURRENT
41374,0,0,INDIVIDUALS,0,667,FF,B9,KES,"285,000.00","26,560.97",67,WATCH,B7,"82,116.17",CURRENT
41376,MALE,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,570,JJ,B11,KES,"294,232.51","27,427.48",222,DOUBTFUL,B9,"240,251.83",CURRENT
41378,FEMALE,EMPLOYED,BUSINESS SERVICES,MARRIED,667,FF,B10,KES,"152,000.00","14,163.51",130,SUBSTANDARD,B8,"74,841.24",CURRENT
41379,FEMALE,SELF-EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,661,FF,B11,KES,"558,670.51","27,192.06",160,SUBSTANDARD,B8,"171,973.62",CURRENT
41380,MALE,0,INDIVIDUALS,0,700,DD,A5,KES,"837,424.54","78,113.11",7,NORMAL,A1-A6,"78,782.81",CURRENT
41382,MALE,SELF-EMPLOYED,BUSINESS SERVICES,0,628,HH,A5,KES,"1,000,470.00","93,252.47",36,WATCH,B7,"108,802.37",CURRENT
41383,FEMALE,0,B20 Loans,SINGLE,571,JJ,B20,KES,"82,000.00","7,657.70",313,DOUBTFUL,B9,"86,542.28",EXPIRED
41384,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,709,DD,B9,KES,"358,621.92","33,455.42",36,WATCH,B7,"50,994.01",CURRENT
41386,FEMALE,EMPLOYED,ELECTRICITY & WATER,MARRIED,631,HH,B10,KES,"718,481.94","66,992.50",99,SUBSTANDARD,B8,"279,628.57",CURRENT
41388,MALE,EMPLOYED,FINANCE & INSURANCE,MARRIED,632,HH,B10,KES,"681,116.81","28,684.19",130,SUBSTANDARD,B8,"152,625.38",CURRENT
41389,FEMALE,0,INDIVIDUALS,0,617,HH,B10,KES,"100,000.00","9,319.64",190,DOUBTFUL,B9,"70,593.03",CURRENT
41391,MALE,0,INDIVIDUALS,0,782,AA,A5,KES,"479,000.00","34,097.78",0,NORMAL,A1-A6,0,CURRENT
41393,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,OTHER,570,JJ,A5,KES,"438,466.34","40,875.65",7,NORMAL,A1-A6,"35,236.90",CURRENT
41394,MALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,578,JJ,B10,KES,"66,000.00","6,150.94",130,SUBSTANDARD,B8,"31,058.30",CURRENT
41395,FEMALE,SELF-EMPLOYED,B20 Loans,MARRIED,583,JJ,B20,KES,"253,000.00","23,626.81",313,DOUBTFUL,B9,"268,219.76",EXPIRED
41398,FEMALE,0,BUSINESS SERVICES,SINGLE,610,II,B11,KES,"104,375.45","9,737.89",222,DOUBTFUL,B9,"85,299.40",CURRENT
41399,MALE,0,INDIVIDUALS,0,800,AA,A5,KES,"277,000.00","25,815.41",0,NORMAL,A1-A6,0,CURRENT
41400,FEMALE,OTHER,TRANSPORT & COMMUNICATION,0,611,II,B11,KES,"448,000.00","41,752.01",281,DOUBTFUL,B9,"468,215.17",CURRENT
41407,FEMALE,0,INDIVIDUALS,0,611,II,B11,KES,"117,000.00","40,394.85",252,DOUBTFUL,B9,"10,224.21",EXPIRED
41410,0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,643,GG,B9,KES,"1,000,615.84","100,509.11",67,WATCH,B7,"306,780.83",EXPIRED
41413,MALE,OTHER,WHOLESALE AND RETAIL TRADE,0,#N/A,#N/A,A5,KES,"1,000,396.72","93,331.23",7,NORMAL,A1-A6,"47,263.03",CURRENT
41416,MALE,SELF-EMPLOYED,B20 Loans,SINGLE,601,II,B20,KES,"554,000.00","51,736.19",313,DOUBTFUL,B9,"609,025.54",EXPIRED
41417,FEMALE,EMPLOYED,NON PROFIT INSTITUTIONS,MARRIED,702,DD,A5,KES,"219,000.00","20,410.01",7,NORMAL,A1-A6,"15,932.89",CURRENT
41418,0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,703,DD,A5,KES,"200,000.00","18,639.28",7,NORMAL,A1-A6,"18,716.23",CURRENT
41420,MALE,EMPLOYED,NON PROFIT INSTITUTIONS,0,605,II,B11,KES,"113,112.64","10,543.46",252,DOUBTFUL,B9,"105,109.10",CURRENT
41421,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,764,AA,A5,KES,"405,000.00","37,744.55",0,NORMAL,A1-A6,0,CURRENT
41422,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,695,DD,B9,KES,"413,958.11","38,639.59",7,NORMAL,A1-A6,"39,075.38",CURRENT
41423,FEMALE,EMPLOYED,GOVERNMENT,MARRIED,645,GG,A5,KES,"150,342.32","14,079.44",0,NORMAL,A1-A6,0,CURRENT
41424,MALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,635,HH,A5,KES,"149,303.66","13,897.26",7,NORMAL,A1-A6,"13,716.11",CURRENT
41425,FEMALE,0,BUSINESS SERVICES,0,#N/A,#N/A,A5,KES,"416,000.00","38,769.71",0,NORMAL,A1-A6,0,CURRENT
41432,FEMALE,0,INDIVIDUALS,0,740,BB,A3,KES,"745,000.00","69,431.33",0,NORMAL,A1-A6,0,CURRENT
41435,FEMALE,SELF-EMPLOYED,AGRICULTURE,MARRIED,678,EE,A5,KES,"1,000,000.00","93,184.96",6,NORMAL,A1-A6,"93,567.91",CURRENT
41436,0,0,INDIVIDUALS,0,726,CC,A5,KES,"200,129.04","18,666.06",0,NORMAL,A1-A6,30.68,CURRENT
41437,MALE,SELF-EMPLOYED,HUNTING LIVESTOCK AND FISHING,MARRIED,670,FF,B10,KES,"1,000,000.00","93,196.41",130,SUBSTANDARD,B8,"473,086.20",CURRENT
41439,MALE,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,690,EE,A5,KES,"423,000.00","25,773.66",0,NORMAL,A1-A6,0,CURRENT
41440,FEMALE,SELF-EMPLOYED,B20 Loans,MARRIED,629,HH,B20,KES,"900,000.00","84,047.96",313,DOUBTFUL,B9,"1,015,930.80",EXPIRED
41441,MALE,EMPLOYED,BUSINESS SERVICES,MARRIED,620,HH,A5,KES,"80,000.00","7,455.71",0,NORMAL,A1-A6,0,CURRENT
41442,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,574,JJ,B11,KES,"60,025.80","4,890.29",221,DOUBTFUL,B9,"42,810.24",CURRENT
