ID,GENDER,AGE,NO_DEFAULT_LOAN,EMPLOYMENT_STATUS,SECTOR,MARITAL_STATUS,CREDIT_SCORE,SCOREGRADE,CRR,CURRENCY,NET INCOME,PRINCIPAL_AMOUNT,EMI,OD_DAYS,PRUDENTIAL_CLASSIFICATION,RISK_GRADE,AREARS,LOAN_STATUS
47221.0,FEMALE,34,5.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,OTHER,601.0,II,B9,KES,1330193.0,894208.67,"83,424.42",0.0,NORMAL,A1-A6,0,CURRENT
153692.0,FEMALE,52,1.0,SELF-EMPLOYED,TOURISM & HOSPITALITY,MARRIED,676.0,FF,B9,KES,385810.0,1225281.56,"53,645.62",73.0,WATCH,B7,"167,098.80",CURRENT
117884.0,FEMALE,49,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,665.0,FF,A5,KES,1155482.36,150000.0,"13,987.44",0.0,NORMAL,A1-A6,0,CURRENT
31485.0,0,35,3.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,574.0,JJ,B11,KES,50029.27,1000000.0,"93,249.57",256.0,DOUBTFUL,B9,"895,800.88",CURRENT
126175.0,MALE,38,1.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,637.0,HH,A5,KES,16360.0,1000000.0,"86,197.05",42.0,WATCH,B7,"160,183.64",CURRENT
41067.0,FEMALE,29,3.0,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,624.0,HH,B10,KES,400.0,147572.47,"5,484.47",133.0,SUBSTANDARD,B8,"29,267.49",CURRENT
445894.0,FEMALE,#VALUE!,,OTHER,TOURISM & HOSPITALITY,0,,,B11,KES,3050.0,253000.0,"23,546.43",225.0,DOUBTFUL,B9,"209,837.82",CURRENT
99847.0,FEMALE,27,1.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,674.0,FF,A5,KES,498103.27,56000.0,"5,221.97",0.0,NORMAL,A1-A6,0,CURRENT
93382.0,MALE,36,6.0,STUDENT,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,596.0,II,B11,KES,1722133.0,755000.0,"102,181.17",195.0,DOUBTFUL,B9,"456,180.93",EXPIRED
445396.0,MALE,49,6.0,EMPLOYED,,MARRIED,629.0,HH,B20,KES,1359417.5,709000.0,"66,233.03",287.0,DOUBTFUL,B9,"726,298.18",EXPIRED
203947.0,FEMALE,#VALUE!,,0,BUSINESS SERVICES,0,,,B10,KES,44071.0,314000.0,"29,566.63",145.0,SUBSTANDARD,B8,"153,438.57",CURRENT
482753.0,MALE,44,2.0,SELF-EMPLOYED,FINANCE & INSURANCE,MARRIED,670.0,FF,B11,KES,1223167.7,1000000.0,"93,249.57",225.0,DOUBTFUL,B9,"819,048.81",CURRENT
432147.0,MALE,50,1.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,627.0,HH,A5,KES,980116.0,225000.0,"20,981.16",11.0,NORMAL,A1-A6,"10,308.84",CURRENT
207955.0,,40,,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,,,A5,KES,,175000.0,"16,318.67",11.0,NORMAL,A1-A6,"12,667.94",CURRENT
225825.0,MALE,30,3.0,EMPLOYED,FINANCE & INSURANCE,SINGLE,619.0,HH,A5,KES,0.0,426065.13,"39,731.42",42.0,WATCH,B7,"66,758.91",CURRENT
227424.0,0,35,3.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,582.0,JJ,B10,KES,0.0,737000.0,"68,724.94",162.0,SUBSTANDARD,B8,"440,001.53",CURRENT
43637.0,FEMALE,26,7.0,SELF-EMPLOYED,,SINGLE,588.0,II,B20,KES,0.0,422000.0,"39,422.20",316.0,DOUBTFUL,B9,"477,330.79",EXPIRED
413940.0,FEMALE,34,6.0,SELF-EMPLOYED,,0,615.0,II,B20,KES,493821.8,406000.0,"37,927.52",316.0,DOUBTFUL,B9,"459,232.93",EXPIRED
288156.0,MALE,39,0.0,0,INDIVIDUALS,0,625.0,HH,B9,KES,618563.51,157000.0,"13,713.93",103.0,SUBSTANDARD,B8,"52,242.23",CURRENT
195356.0,FEMALE,53,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,718.0,CC,A5,KES,3360401.0,223000.0,"20,772.46",11.0,NORMAL,A1-A6,"4,997.89",CURRENT
395417.0,FEMALE,62,0.0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,692.0,EE,A5,KES,2020042.0,439582.03,"40,934.56",11.0,NORMAL,A1-A6,"41,304.65",CURRENT
400173.0,MALE,35,4.0,SELF-EMPLOYED,,MARRIED,637.0,HH,B20,KES,0.0,400000.0,"37,367.01",316.0,DOUBTFUL,B9,"446,945.68",EXPIRED
88831.0,,47,0.0,0,WHOLESALE AND RETAIL TRADE,0,770.0,AA,A5,KES,,1000000.0,"93,249.57",0.0,NORMAL,A1-A6,0,CURRENT
380195.0,MALE,30,0.0,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,652.0,GG,A5,KES,843980.31,310362.69,"28,075.86",11.0,NORMAL,A1-A6,"24,530.83",CURRENT
86332.0,FEMALE,33,2.0,EMPLOYED,FINANCE & INSURANCE,SINGLE,633.0,HH,B9,KES,0.0,1000000.0,"93,249.57",103.0,SUBSTANDARD,B8,"353,323.95",CURRENT
67296.0,MALE,39,2.0,SELF-EMPLOYED,BUSINESS SERVICES,OTHER,610.0,II,B11,KES,916256.0,182000.0,"14,775.31",256.0,DOUBTFUL,B9,"135,797.12",CURRENT
488466.0,MALE,28,1.0,OTHER,AGRICULTURE,SINGLE,718.0,CC,A5,KES,671407.55,59000.0,"5,501.72",11.0,NORMAL,A1-A6,"5,508.92",CURRENT
291611.0,MALE,47,4.0,SELF-EMPLOYED,AGRICULTURE,0,640.0,GG,B9,KES,221592.0,536000.0,"33,026.39",71.0,WATCH,B7,"104,543.13",CURRENT
212387.0,FEMALE,51,3.0,EMPLOYED,BUSINESS SERVICES,MARRIED,629.0,HH,A5,KES,0.0,208157.09,"19,418.43",11.0,NORMAL,A1-A6,"16,742.71",CURRENT
157636.0,0,34,2.0,0,INDIVIDUALS,0,651.0,GG,B11,KES,1439810.0,535676.32,"15,028.27",133.0,SUBSTANDARD,B8,"80,625.75",CURRENT
322877.0,MALE,54,0.0,OTHER,AGRICULTURE,0,714.0,CC,A5,KES,7116049.5,1000000.0,"100,881.56",10.0,NORMAL,A1-A6,"33,212.35",EXPIRED
477490.0,FEMALE,34,2.0,EMPLOYED,,0,638.0,HH,B20,KES,5877519.0,620000.0,"57,918.88",287.0,DOUBTFUL,B9,"635,429.32",EXPIRED
482284.0,FEMALE,30,3.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,591.0,II,B10,KES,18050.0,853000.0,"79,541.88",162.0,SUBSTANDARD,B8,"513,925.74",CURRENT
102039.0,FEMALE,47,7.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,582.0,JJ,B11,KES,0.0,456150.72,"42,515.71",225.0,DOUBTFUL,B9,"373,254.78",CURRENT
316586.0,FEMALE,38,0.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,675.0,FF,A5,KES,3787975.0,802510.73,"74,940.70",11.0,NORMAL,A1-A6,"75,460.99",CURRENT
409928.0,,52,5.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,620.0,HH,B11,KES,,620000.0,"57,781.86",225.0,DOUBTFUL,B9,"499,424.24",CURRENT
47162.0,,44,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,678.0,EE,A5,KES,,803811.04,"74,755.69",0.0,NORMAL,A1-A6,121.36,CURRENT
62969.0,0,32,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,665.0,FF,A5,KES,910000.0,548000.0,"50,766.22",0.0,NORMAL,A1-A6,117.2,CURRENT
101492.0,MALE,53,8.0,SELF-EMPLOYED,AGRICULTURE,MARRIED,543.0,JJ,B11,KES,2000.0,89000.0,"8,290.49",253.0,DOUBTFUL,B9,"82,683.65",CURRENT
457708.0,FEMALE,28,3.0,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,522.0,JJ,B10,KES,0.0,132000.0,"10,986.98",194.0,DOUBTFUL,B9,"83,422.53",CURRENT
277566.0,0,54,0.0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,690.0,EE,A5,KES,20430300.0,1000485.08,"93,382.41",0.0,NORMAL,A1-A6,0,CURRENT
400437.0,MALE,45,3.0,0,INDIVIDUALS,0,618.0,HH,B9,KES,927513.77,650131.95,"60,595.05",102.0,SUBSTANDARD,B8,"244,144.38",CURRENT
85434.0,MALE,58,0.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,701.0,DD,A5,KES,500.0,200054.4,"16,775.75",0.0,NORMAL,A1-A6,0,CURRENT
153910.0,MALE,33,6.0,EMPLOYED,ELECTRICITY & WATER,MARRIED,589.0,II,B11,KES,3000.0,87000.0,"8,108.10",316.0,DOUBTFUL,B9,"101,221.17",CURRENT
279473.0,FEMALE,46,4.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,542.0,JJ,B11,KES,474807.0,78000.0,"7,269.33",225.0,DOUBTFUL,B9,"63,760.09",CURRENT
237161.0,FEMALE,37,4.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,663.0,FF,A5,KES,2631761.0,351296.38,"32,752.16",0.0,NORMAL,A1-A6,0,CURRENT
103130.0,MALE,33,0.0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,673.0,FF,A5,KES,212794.98,132000.0,"9,025.53",8.0,NORMAL,A1-A6,"3,672.78",CURRENT
231185.0,MALE,30,7.0,EMPLOYED,TRANSPORT & COMMUNICATION,0,588.0,II,B11,KES,644168.7,641923.67,"30,641.72",162.0,SUBSTANDARD,B8,"198,246.70",CURRENT
327373.0,MALE,35,0.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,0,654.0,GG,A5,KES,6734502.0,1001071.41,"93,652.07",8.0,NORMAL,A1-A6,"68,565.90",CURRENT
397761.0,MALE,42,2.0,0,INDIVIDUALS,0,643.0,GG,A3,KES,509693.9,92041.32,"8,584.07",0.0,NORMAL,A1-A6,0,CURRENT
381370.0,MALE,31,0.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,708.0,DD,A5,KES,0.0,827321.81,"77,122.46",0.0,NORMAL,A1-A6,0,CURRENT
174101.0,MALE,40,2.0,SELF-EMPLOYED,HUNTING LIVESTOCK AND FISHING,MARRIED,638.0,HH,B11,KES,195390.0,255000.0,"23,765.12",253.0,DOUBTFUL,B9,"236,256.03",CURRENT
325368.0,FEMALE,35,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,627.0,HH,B9,KES,443500.0,164000.0,"15,284.25",0.0,NORMAL,A1-A6,17.91,CURRENT
342270.0,MALE,44,3.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,662.0,FF,B10,KES,1719280.0,750000.0,"67,417.64",194.0,DOUBTFUL,B9,"494,683.59",CURRENT
176955.0,MALE,45,3.0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,617.0,HH,B10,KES,320779.35,320000.0,"29,822.89",162.0,SUBSTANDARD,B8,"191,796.78",CURRENT
112160.0,MALE,38,1.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,723.0,CC,A5,KES,2762250.68,813333.06,"75,857.59",8.0,NORMAL,A1-A6,"75,916.77",CURRENT
444268.0,FEMALE,38,2.0,EMPLOYED,BUSINESS SERVICES,MARRIED,627.0,HH,A5,KES,3907097.8,564231.43,"50,549.65",8.0,NORMAL,A1-A6,"41,813.18",CURRENT
436865.0,MALE,38,4.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,650.0,GG,A5,KES,640601.9,118000.0,"10,997.19",0.0,NORMAL,A1-A6,0,CURRENT
35620.0,MALE,35,0.0,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,628.0,HH,A5,KES,36121077.0,1002669.4,"93,335.56",0.0,NORMAL,A1-A6,0,CURRENT
120998.0,MALE,59,3.0,OTHER,AGRICULTURE,MARRIED,602.0,II,B9,KES,0.0,466000.0,"43,429.59",0.0,NORMAL,A1-A6,0,CURRENT
352364.0,MALE,54,1.0,EMPLOYED,WHOLESALE AND RETAIL TRADE,0,667.0,FF,A5,KES,1752400.0,507000.0,"47,168.24",41.0,WATCH,B7,"96,240.54",CURRENT
106409.0,MALE,27,4.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,570.0,JJ,B11,KES,100000.0,328000.0,"85,668.03",286.0,DOUBTFUL,B9,"310,728.49",EXPIRED
26257.0,MALE,32,5.0,SELF-EMPLOYED,FOREIGN TRADE,MARRIED,608.0,II,B12,KES,0.0,1328600.44,"63,774.48",194.0,DOUBTFUL,B9,"432,480.80",CURRENT
416891.0,,63,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,655.0,GG,A5,KES,,459262.94,"42,832.05",8.0,NORMAL,A1-A6,"15,661.71",CURRENT
102443.0,0,39,2.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,647.0,GG,B11,KES,0.0,261000.0,"24,324.29",194.0,DOUBTFUL,B9,"165,629.74",CURRENT
52192.0,FEMALE,33,1.0,SELF-EMPLOYED,,MARRIED,603.0,II,B20,KES,162400.0,427000.0,"39,870.75",316.0,DOUBTFUL,B9,"465,920.89",EXPIRED
175002.0,MALE,45,5.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,623.0,HH,B10,KES,0.0,667757.15,"32,561.73",133.0,SUBSTANDARD,B8,"171,098.68",CURRENT
195903.0,FEMALE,49,0.0,EMPLOYED,INDIVIDUALS,MARRIED,757.0,AA,A3,KES,2428694.18,761998.68,"34,604.67",8.0,NORMAL,A1-A6,"16,396.95",CURRENT
489507.0,MALE,43,1.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,655.0,GG,B10,KES,362650.0,814000.0,"75,861.99",133.0,SUBSTANDARD,B8,"355,787.53",CURRENT
431584.0,MALE,51,5.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,599.0,II,B11,KES,24000.0,145000.0,"13,513.49",253.0,DOUBTFUL,B9,"131,824.34",CURRENT
385289.0,FEMALE,40,7.0,EMPLOYED,PETROLEUM & NATURAL GAS,0,663.0,FF,B11,KES,0.0,852000.0,"79,403.46",286.0,DOUBTFUL,B9,"828,726.78",CURRENT
365897.0,MALE,#VALUE!,,0,BUILDING & CONSTRUCTION,0,,,B10,KES,48830.0,370237.3,"11,529.37",162.0,SUBSTANDARD,B8,"72,944.06",CURRENT
35733.0,FEMALE,32,1.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,614.0,II,A5,KES,4789740.0,104000.0,"9,671.78",0.0,NORMAL,A1-A6,0,CURRENT
169243.0,0,32,0.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,637.0,HH,A5,KES,371632.68,123395.28,"11,556.13",8.0,NORMAL,A1-A6,"9,148.49",CURRENT
113330.0,MALE,39,0.0,EMPLOYED,GOVERNMENT,MARRIED,736.0,BB,A5,KES,537630.15,336070.54,"31,424.28",34.0,WATCH,B7,"63,758.08",CURRENT
51654.0,0,27,6.0,SELF-EMPLOYED,,SINGLE,622.0,HH,B20,KES,2018721.97,932000.0,"87,024.68",316.0,DOUBTFUL,B9,"1,053,168.91",EXPIRED
130324.0,MALE,41,1.0,EMPLOYED,TRANSPORT & COMMUNICATION,0,710.0,CC,A5,KES,2731667.02,418997.5,"39,146.07",8.0,NORMAL,A1-A6,"39,338.34",CURRENT
97847.0,MALE,40,0.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,694.0,DD,A5,KES,3625545.9,262000.0,"24,417.49",0.0,NORMAL,A1-A6,0,CURRENT
299801.0,FEMALE,66,0.0,EMPLOYED,INDIVIDUALS,MARRIED,700.0,DD,A5,KES,413858.29,300127.72,"21,979.24",0.0,NORMAL,A1-A6,0,CURRENT
390663.0,MALE,50,1.0,SELF-EMPLOYED,REAL ESTATE,MARRIED,614.0,II,B9,KES,0.0,437433.13,"40,787.41",0.0,NORMAL,A1-A6,0,CURRENT
451857.0,FEMALE,35,4.0,EMPLOYED,TRANSPORT & COMMUNICATION,OTHER,663.0,FF,A5,KES,288007.44,148569.16,"14,073.37",0.0,NORMAL,A1-A6,0,CURRENT
36873.0,MALE,36,0.0,0,INDIVIDUALS,0,718.0,CC,A5,KES,9766649.05,605059.94,"21,189.13",8.0,NORMAL,A1-A6,"21,302.66",CURRENT
35768.0,MALE,49,3.0,EMPLOYED,ELECTRICITY & WATER,MARRIED,662.0,FF,B10,KES,0.0,83000.0,"7,735.31",194.0,DOUBTFUL,B9,"51,900.14",CURRENT
36999.0,MALE,36,4.0,EMPLOYED,FINANCE & INSURANCE,MARRIED,611.0,II,B10,KES,195089.0,300194.38,"42,335.36",162.0,SUBSTANDARD,B8,"150,673.05",CURRENT
93410.0,MALE,55,2.0,EMPLOYED,TOURISM & HOSPITALITY,MARRIED,619.0,HH,B9,KES,27404105.0,979683.01,"91,313.89",41.0,WATCH,B7,"106,807.26",CURRENT
280518.0,FEMALE,47,4.0,0,INDIVIDUALS,0,582.0,JJ,B11,KES,113900.0,790000.0,"73,625.28",225.0,DOUBTFUL,B9,"645,125.42",CURRENT
168503.0,MALE,28,0.0,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,611.0,II,B9,KES,582595.3,195019.37,"18,175.43",102.0,SUBSTANDARD,B8,"65,107.53",CURRENT
108842.0,FEMALE,51,4.0,EMPLOYED,BUSINESS SERVICES,MARRIED,658.0,GG,A5,KES,710569.45,318868.16,"12,909.50",8.0,NORMAL,A1-A6,"6,128.42",CURRENT
320167.0,FEMALE,29,2.0,SELF-EMPLOYED,TOURISM & HOSPITALITY,MARRIED,589.0,II,B10,KES,97813.05,801000.0,"74,650.44",194.0,DOUBTFUL,B9,"558,949.28",CURRENT
334234.0,FEMALE,36,5.0,EMPLOYED,BUSINESS SERVICES,MARRIED,610.0,II,B10,KES,0.0,317145.97,"29,559.23",162.0,SUBSTANDARD,B8,"190,101.08",CURRENT
227592.0,,51,8.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,645.0,GG,A5,KES,,592000.0,"55,172.35",0.0,NORMAL,A1-A6,0,CURRENT
406666.0,FEMALE,39,1.0,SELF-EMPLOYED,BUSINESS SERVICES,OTHER,640.0,GG,A5,KES,25197150.0,1000548.31,"93,474.72",0.0,NORMAL,A1-A6,0,CURRENT
73618.0,FEMALE,35,5.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,571.0,JJ,B11,KES,0.0,136000.0,"12,674.73",286.0,DOUBTFUL,B9,"127,521.52",CURRENT
177733.0,FEMALE,38,3.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,569.0,JJ,B9,KES,74468.0,741326.71,"37,500.24",71.0,WATCH,B7,"117,611.05",CURRENT
494950.0,MALE,45,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,631.0,HH,A5,KES,106900.0,800651.74,"70,529.51",0.0,NORMAL,A1-A6,136.7,CURRENT
158193.0,0,46,10.0,SELF-EMPLOYED,,SINGLE,625.0,HH,B20,KES,220415.0,412000.0,"38,470.14",316.0,DOUBTFUL,B9,"440,666.27",EXPIRED
255260.0,0,#VALUE!,,0,CONSUMER DURABLES,0,,,A5,KES,9939760.0,163618.08,"15,504.61",8.0,NORMAL,A1-A6,"15,593.81",CURRENT
309310.0,MALE,33,4.0,EMPLOYED,MANUFACTURING & PROCESSING,0,618.0,HH,B10,KES,912790.25,1349083.11,"50,308.13",162.0,SUBSTANDARD,B8,"280,804.48",CURRENT
146148.0,0,31,2.0,0,INDIVIDUALS,0,558.0,JJ,B9,KES,7121809.5,252276.51,"23,533.83",71.0,WATCH,B7,"72,927.51",CURRENT
96768.0,MALE,40,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,0,667.0,FF,A5,KES,936044.0,1001578.35,"93,722.62",8.0,NORMAL,A1-A6,"91,977.31",CURRENT
393573.0,MALE,37,1.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,727.0,CC,A5,KES,43970.0,324000.0,"30,195.68",0.0,NORMAL,A1-A6,0,CURRENT
372313.0,FEMALE,33,2.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,646.0,GG,A5,KES,649481.6,100000.0,"9,315.37",0.0,NORMAL,A1-A6,0,CURRENT
51803.0,0,33,5.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,589.0,II,B11,KES,3421600.0,942987.93,"46,500.00",190.0,DOUBTFUL,B9,"351,794.79",CURRENT
302260.0,FEMALE,40,,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,,,B11,KES,0.0,632000.0,"58,900.22",194.0,DOUBTFUL,B9,"390,503.02",CURRENT
244438.0,FEMALE,37,4.0,SELF-EMPLOYED,FINANCE & INSURANCE,MARRIED,641.0,GG,A5,KES,2424068.0,270000.0,"25,135.60",0.0,NORMAL,A1-A6,0,CURRENT
21973.0,FEMALE,38,9.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,638.0,HH,B11,KES,0.0,551397.08,"26,180.71",162.0,SUBSTANDARD,B8,"169,384.74",CURRENT
171778.0,FEMALE,32,1.0,EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,616.0,II,A5,KES,306130.0,56000.0,"5,219.00",8.0,NORMAL,A1-A6,"5,181.46",CURRENT
62162.0,MALE,#VALUE!,,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,,,B9,KES,373650.0,270854.16,"25,482.92",0.0,NORMAL,A1-A6,125.67,CURRENT
432487.0,0,33,2.0,0,INDIVIDUALS,0,635.0,HH,B11,KES,927068.0,136000.0,"12,674.73",225.0,DOUBTFUL,B9,"108,072.31",CURRENT
142863.0,FEMALE,43,0.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,659.0,GG,A5,KES,3916630.93,357581.21,"33,465.44",8.0,NORMAL,A1-A6,"32,434.57",CURRENT
100924.0,MALE,29,0.0,OTHER,WHOLESALE AND RETAIL TRADE,0,563.0,JJ,B9,KES,629890.87,500000.0,"14,246.98",71.0,WATCH,B7,"111,863.09",CURRENT
262937.0,0,32,2.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,598.0,II,B10,KES,3500.0,338092.01,"31,511.48",194.0,DOUBTFUL,B9,"236,003.45",CURRENT
62289.0,MALE,29,2.0,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,630.0,HH,B11,KES,186845.0,662000.0,"61,696.11",286.0,DOUBTFUL,B9,"661,553.04",CURRENT
87815.0,MALE,47,0.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,638.0,HH,A5,KES,6171970.0,966851.53,"89,999.07",7.0,NORMAL,A1-A6,"90,442.90",CURRENT
154779.0,FEMALE,61,0.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,699.0,DD,A5,KES,1167711.45,440000.0,"41,006.42",0.0,NORMAL,A1-A6,0,CURRENT
406575.0,MALE,38,8.0,SELF-EMPLOYED,TOURISM & HOSPITALITY,MARRIED,595.0,II,B11,KES,538200.0,436000.0,"40,435.62",281.0,DOUBTFUL,B9,"451,089.27",CURRENT
97517.0,0,41,0.0,0,ELECTRICITY & WATER,MARRIED,745.0,BB,A5,KES,1823900.0,785240.87,"73,207.73",7.0,NORMAL,A1-A6,"72,987.41",CURRENT
116689.0,MALE,41,0.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,663.0,FF,A5,KES,7904690.0,718347.65,"66,976.36",7.0,NORMAL,A1-A6,"65,375.73",CURRENT
72053.0,FEMALE,41,0.0,0,INDIVIDUALS,0,707.0,DD,A5,KES,1527699.75,312000.0,"29,077.30",0.0,NORMAL,A1-A6,0,CURRENT
137189.0,FEMALE,37,0.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,615.0,II,B9,KES,106623.0,175000.0,"16,208.55",67.0,WATCH,B7,"36,417.53",CURRENT
116348.0,MALE,#VALUE!,,0,BUILDING & CONSTRUCTION,0,,,A5,KES,0.0,650000.0,"60,577.68",7.0,NORMAL,A1-A6,"10,339.27",CURRENT
361373.0,MALE,50,8.0,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,631.0,HH,B9,KES,3231380.0,962000.0,"89,654.95",67.0,WATCH,B7,"271,562.01",CURRENT
412522.0,FEMALE,46,3.0,EMPLOYED,,WIDOWED,580.0,JJ,B20,KES,0.0,250000.0,"23,346.65",313.0,DOUBTFUL,B9,"263,652.27",EXPIRED
431956.0,0,33,5.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,628.0,HH,B10,KES,2947.0,880000.0,"82,012.86",190.0,DOUBTFUL,B9,"606,654.44",CURRENT
79556.0,,51,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,686.0,EE,A5,KES,,470180.38,"43,826.58",7.0,NORMAL,A1-A6,"44,042.71",CURRENT
280991.0,FEMALE,41,4.0,0,INDIVIDUALS,0,663.0,FF,B9,KES,1470100.0,1000000.0,"93,196.41",36.0,WATCH,B7,"192,780.24",CURRENT
154077.0,MALE,36,2.0,SELF-EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,694.0,DD,B10,KES,3689114.0,410229.04,"19,752.32",7.0,NORMAL,A1-A6,"19,849.73",CURRENT
482743.0,MALE,46,2.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,0,621.0,HH,A5,KES,1999203.0,388337.36,"36,231.02",0.0,NORMAL,A1-A6,0,CURRENT
486051.0,FEMALE,47,4.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,637.0,HH,A5,KES,1360985.59,281215.68,"26,233.26",0.0,NORMAL,A1-A6,107.81,CURRENT
182641.0,MALE,35,0.0,EMPLOYED,AGRICULTURE,MARRIED,693.0,DD,A5,KES,1094567.9,307361.91,"28,659.69",0.0,NORMAL,A1-A6,0,CURRENT
397033.0,MALE,#VALUE!,,OTHER,WHOLESALE AND RETAIL TRADE,0,,,B9,KES,1158285.75,1000327.31,"93,238.90",99.0,SUBSTANDARD,B8,"307,932.43",CURRENT
238388.0,MALE,35,12.0,SELF-EMPLOYED,,MARRIED,618.0,HH,B20,KES,11048000.0,242000.0,"22,599.56",313.0,DOUBTFUL,B9,"273,144.29",EXPIRED
324349.0,FEMALE,37,0.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,704.0,DD,A5,KES,2645111.0,70000.0,"5,874.35",0.0,NORMAL,A1-A6,0,CURRENT
168152.0,MALE,39,0.0,EMPLOYED,BUSINESS SERVICES,0,792.0,AA,A5,KES,1928807.55,160000.0,"14,911.42",0.0,NORMAL,A1-A6,0,CURRENT
124489.0,MALE,38,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,0,664.0,FF,A5,KES,2773815.0,141382.46,"13,233.43",0.0,NORMAL,A1-A6,0,CURRENT
